user_id,cant_minutos_llamada,cant_mensajes,cant_llamadas,first_name,last_name,age,city,reg_date,plan,churn_date,grupo_uso,grupo_edad
13729,24.35,7,6,Mateo,Garcia,38.0,CDMX,2024-10-18 01:39:23.090772704,Basico,,Medio uso,Adulto
13730,2.37,4,2,Sofia,Lopez,43.0,Medellín,2024-10-18 08:13:41.005251312,Basico,,Bajo uso,Adulto
13731,32.32,4,6,Mateo,Garcia,76.0,,2024-10-18 14:47:58.919729936,Basico,,Medio uso,Adulto Mayor
13732,50.44,9,9,Luis,Ramirez,36.0,Medellín,2024-10-18 21:22:16.834208560,Premium,,Medio uso,Adulto
13733,17.77,3,4,Sofia,Gomez,45.0,,2024-10-19 03:56:34.748687184,Basico,,Bajo uso,Adulto
13734,64.77,9,6,Carlos,Ramirez,25.0,CDMX,2024-10-19 10:30:52.663165792,Basico,,Medio uso,Joven
13735,16.35,8,5,Sofia,Torres,31.0,CDMX,2024-10-19 17:05:10.577644416,Basico,,Medio uso,Adulto
13736,2.2800000000000002,6,4,Mateo,Torres,41.0,Cali,2024-10-19 23:39:28.492123040,Premium,"1,72895E+18",Medio uso,Adulto
13737,51.959999999999994,3,5,Ana,Garcia,65.0,,2024-10-20 06:13:46.406601648,Premium,,Medio uso,Adulto Mayor
13738,20.18,5,5,Sofia,Garcia,61.0,Cali,2024-10-20 12:48:04.321080272,Premium,,Medio uso,Adulto Mayor
13739,36.58,7,8,Carlos,Lopez,54.0,Cali,2024-10-20 19:22:22.235558896,Basico,,Medio uso,Adulto
13740,9.799999999999999,6,5,Luis,Lopez,73.0,MTY,2024-10-21 01:56:40.150037520,Premium,,Medio uso,Adulto Mayor
13741,12.14,7,4,Mariana,Torres,43.0,GDL,2024-10-21 08:30:58.064516128,Premium,,Medio uso,Adulto
13742,25.75,10,5,Ana,Gomez,48.0,,2024-10-21 15:05:15.978994752,Basico,,Alto uso,Adulto
13743,36.58,3,8,Luis,Ramirez,73.0,MTY,2024-10-21 21:39:33.893473376,Basico,,Medio uso,Adulto Mayor
13744,7.77,5,1,Sofia,Lopez,68.0,MTY,2024-10-22 04:13:51.807952000,Basico,,Medio uso,Adulto Mayor
13745,48.36,8,9,Mateo,Lopez,49.0,Medellín,2024-10-22 10:48:09.722430608,Basico,,Medio uso,Adulto
13746,0.0,3,0,Mateo,Gomez,67.0,GDL,2024-10-22 17:22:27.636909232,Basico,,Bajo uso,Adulto Mayor
13747,10.22,3,3,Carlos,Gomez,58.0,Cali,2024-10-22 23:56:45.551387856,Basico,,Bajo uso,Adulto
13748,5.56,4,2,Mateo,Garcia,19.0,CDMX,2024-10-23 06:31:03.465866464,Premium,,Bajo uso,Joven
13749,37.33,5,6,Ana,Ramirez,42.0,Cali,2024-10-23 13:05:21.380345088,Basico,,Medio uso,Adulto
13750,49.71000000000001,3,6,Mateo,Gomez,69.0,Medellín,2024-10-23 19:39:39.294823712,Premium,,Medio uso,Adulto Mayor
13751,23.46,6,5,Carlos,Lopez,61.0,Bogotá,2024-10-24 02:13:57.209302336,Basico,,Medio uso,Adulto Mayor
13752,3.68,9,4,Mariana,Lopez,78.0,Bogotá,2024-10-24 08:48:15.123780944,Premium,,Medio uso,Adulto Mayor
13753,14.01,6,2,Sofia,Torres,19.0,GDL,2024-10-24 15:22:33.038259568,Basico,,Medio uso,Joven
13754,5.65,5,2,Sofia,Gomez,59.0,Bogotá,2024-10-24 21:56:50.952738192,Basico,,Medio uso,Adulto
13755,26.13,9,3,Mateo,Garcia,18.0,Bogotá,2024-10-25 04:31:08.867216816,Basico,,Medio uso,Joven
13756,10.99,6,5,Luis,Ramirez,53.0,Bogotá,2024-10-25 11:05:26.781695424,Basico,,Medio uso,Adulto
13757,42.739999999999995,10,6,Sofia,Garcia,74.0,GDL,2024-10-25 17:39:44.696174048,Premium,,Alto uso,Adulto Mayor
13758,49.23,7,5,Mariana,Lopez,29.0,CDMX,2024-10-26 00:14:02.610652672,Basico,,Medio uso,Joven
13759,1.24,6,1,Mateo,Garcia,26.0,CDMX,2024-10-26 06:48:20.525131280,Basico,,Medio uso,Joven
13760,16.919999999999998,5,4,Carlos,Lopez,53.0,Medellín,2024-10-26 13:22:38.439609904,Basico,,Medio uso,Adulto
13761,17.240000000000002,4,4,Mariana,Lopez,58.0,CDMX,2024-10-26 19:56:56.354088528,Premium,,Bajo uso,Adulto
13762,17.97,6,7,Mateo,Lopez,47.0,,2024-10-27 02:31:14.268567152,Basico,,Medio uso,Adulto
13763,29.169999999999998,6,4,Mariana,Lopez,45.0,Medellín,2024-10-27 09:05:32.183045760,Basico,,Medio uso,Adulto
13764,17.68,3,4,Sofia,Lopez,55.0,Cali,2024-10-27 15:39:50.097524384,Basico,,Bajo uso,Adulto
13765,38.199999999999996,6,4,Carlos,Torres,50.0,Cali,2024-10-27 22:14:08.012003008,Basico,,Medio uso,Adulto
13766,34.16,6,2,Mateo,Garcia,59.0,CDMX,2024-10-28 04:48:25.926481632,Premium,,Medio uso,Adulto
13767,16.650000000000002,3,4,Ana,Torres,78.0,Cali,2024-10-28 11:22:43.840960240,Basico,,Bajo uso,Adulto Mayor
13768,50.949999999999996,2,10,Carlos,Torres,63.0,Bogotá,2024-10-28 17:57:01.755438864,Premium,"1,71876E+18",Alto uso,Adulto Mayor
13769,20.2,5,5,Ana,Gomez,39.0,,2024-10-29 00:31:19.669917488,Basico,,Medio uso,Adulto
13770,26.98,5,5,Mariana,Gomez,42.0,,2024-10-29 07:05:37.584396112,Basico,,Medio uso,Adulto
13771,8.77,8,3,Luis,Gomez,78.0,CDMX,2024-10-29 13:39:55.498874720,Basico,,Medio uso,Adulto Mayor
13772,38.59,14,8,Carlos,Ramirez,35.0,MTY,2024-10-29 20:14:13.413353344,Basico,,Alto uso,Adulto
13773,9.59,7,4,Mariana,Gomez,23.0,Bogotá,2024-10-30 02:48:31.327831968,Basico,,Medio uso,Joven
13774,22.42,7,4,Ana,Garcia,35.0,Medellín,2024-10-30 09:22:49.242310576,Basico,,Medio uso,Adulto
13775,13.2,7,3,Sofia,Torres,69.0,GDL,2024-10-30 15:57:07.156789200,Basico,,Medio uso,Adulto Mayor
13776,17.959999999999997,2,5,Sofia,Garcia,33.0,GDL,2024-10-30 22:31:25.071267824,Basico,,Medio uso,Adulto
13777,35.98,8,4,Luis,Gomez,32.0,MTY,2024-10-31 05:05:42.985746448,Basico,,Medio uso,Adulto
13778,57.47,6,9,Carlos,Ramirez,65.0,Bogotá,2024-10-31 11:40:00.900225056,Premium,,Medio uso,Adulto Mayor
13779,4.5600000000000005,5,4,Carlos,Ramirez,25.0,,2024-10-31 18:14:18.814703680,Premium,,Medio uso,Joven
13780,4.45,8,2,Carlos,Torres,30.0,Cali,2024-11-01 00:48:36.729182304,Basico,,Medio uso,Adulto
13781,15.599999999999998,4,4,Mariana,Garcia,72.0,Bogotá,2024-11-01 07:22:54.643660928,Basico,,Bajo uso,Adulto Mayor
13782,29.459999999999997,7,5,Luis,Lopez,60.0,CDMX,2024-11-01 13:57:12.558139536,Basico,,Medio uso,Adulto Mayor
13783,1.44,8,1,Carlos,Garcia,77.0,CDMX,2024-11-01 20:31:30.472618160,Premium,"1,7331E+18",Medio uso,Adulto Mayor
13784,20.24,7,6,Mariana,Gomez,78.0,Bogotá,2024-11-02 03:05:48.387096784,Premium,,Medio uso,Adulto Mayor
13785,52.84,5,10,Sofia,Lopez,74.0,Cali,2024-11-02 09:40:06.301575392,Basico,,Alto uso,Adulto Mayor
13786,18.55,4,6,Ana,Ramirez,24.0,MTY,2024-11-02 16:14:24.216054016,Basico,,Medio uso,Joven
13787,8.25,2,4,Mariana,Torres,34.0,Bogotá,2024-11-02 22:48:42.130532640,Basico,,Bajo uso,Adulto
13788,14.84,2,5,Sofia,Torres,67.0,,2024-11-03 05:23:00.045011264,Basico,,Medio uso,Adulto Mayor
13789,12.01,4,3,Sofia,Ramirez,49.0,,2024-11-03 11:57:17.959489872,Premium,,Bajo uso,Adulto
13790,23.5,10,4,Ana,Gomez,39.0,GDL,2024-11-03 18:31:35.873968496,Basico,,Alto uso,Adulto
13791,6.91,6,3,Sofia,Ramirez,72.0,CDMX,2024-11-04 01:05:53.788447120,Premium,,Medio uso,Adulto Mayor
13792,29.520000000000003,5,5,Luis,Gomez,68.0,MTY,2024-11-04 07:40:11.702925744,Basico,,Medio uso,Adulto Mayor
13793,19.61,7,2,Ana,Lopez,74.0,Medellín,2024-11-04 14:14:29.617404352,Basico,,Medio uso,Adulto Mayor
13794,20.279999999999998,10,5,Sofia,Ramirez,30.0,,2024-11-04 20:48:47.531882976,Basico,,Alto uso,Adulto
13795,10.719999999999999,10,3,Mateo,Gomez,64.0,CDMX,2024-11-05 03:23:05.446361600,Basico,"1,7274E+18",Alto uso,Adulto Mayor
13796,5.01,3,4,Mariana,Lopez,40.0,CDMX,2024-11-05 09:57:23.360840208,Premium,,Bajo uso,Adulto
13797,39.94,6,5,Sofia,Ramirez,79.0,,2024-11-05 16:31:41.275318832,Basico,,Medio uso,Adulto Mayor
13798,21.58,2,4,Luis,Torres,71.0,Medellín,2024-11-05 23:05:59.189797456,Basico,,Bajo uso,Adulto Mayor
13799,7.470000000000001,5,3,Carlos,Ramirez,46.0,,2024-11-06 05:40:17.104276080,Premium,,Medio uso,Adulto
13800,21.67,4,5,Sofia,Garcia,39.0,MTY,2024-11-06 12:14:35.018754688,Basico,,Medio uso,Adulto
13801,15.0,4,4,Carlos,Ramirez,18.0,Bogotá,2024-11-06 18:48:52.933233312,Basico,,Bajo uso,Joven
13802,22.09,8,4,Mateo,Garcia,46.0,CDMX,2024-11-07 01:23:10.847711936,Premium,"1,71962E+18",Medio uso,Adulto
13803,16.830000000000002,1,4,Sofia,Lopez,65.0,CDMX,2024-11-07 07:57:28.762190560,Basico,"1,72904E+18",Bajo uso,Adulto Mayor
13804,24.11,5,4,Ana,Ramirez,22.0,Bogotá,2024-11-07 14:31:46.676669168,Basico,,Medio uso,Joven
13805,37.06,5,5,Carlos,Lopez,75.0,MTY,2024-11-07 21:06:04.591147792,Premium,,Medio uso,Adulto Mayor
13806,14.04,6,3,Mateo,Lopez,52.0,CDMX,2024-11-08 03:40:22.505626416,Basico,"1,71824E+18",Medio uso,Adulto
13807,18.700000000000003,4,5,Ana,Gomez,72.0,,2024-11-08 10:14:40.420105024,Basico,,Medio uso,Adulto Mayor
13808,26.960000000000004,5,7,Ana,Lopez,27.0,GDL,2024-11-08 16:48:58.334583648,Basico,,Medio uso,Joven
13809,4.859999999999999,5,2,Ana,Lopez,36.0,Medellín,2024-11-08 23:23:16.249062272,Basico,,Medio uso,Adulto
13810,8.129999999999999,6,2,Ana,Ramirez,54.0,GDL,2024-11-09 05:57:34.163540896,Premium,,Medio uso,Adulto
13811,49.51,6,4,Sofia,Ramirez,24.0,Cali,2024-11-09 12:31:52.078019504,Basico,,Medio uso,Joven
13812,16.06,8,6,Mariana,Torres,63.0,CDMX,2024-11-09 19:06:09.992498128,Basico,"1,72843E+18",Medio uso,Adulto Mayor
13813,27.669999999999998,7,6,Sofia,Gomez,52.0,Cali,2024-11-10 01:40:27.906976752,Basico,,Medio uso,Adulto
13814,15.98,8,4,Sofia,Lopez,62.0,CDMX,2024-11-10 08:14:45.821455376,Basico,,Medio uso,Adulto Mayor
13815,4.14,6,2,Mateo,Gomez,30.0,Bogotá,2024-11-10 14:49:03.735933984,Basico,,Medio uso,Adulto
13816,52.05,8,6,Mateo,Garcia,27.0,Medellín,2024-11-10 21:23:21.650412608,Basico,,Medio uso,Joven
13817,46.91,6,7,Mariana,Lopez,19.0,CDMX,2024-11-11 03:57:39.564891232,Premium,,Medio uso,Joven
13818,27.47,6,3,Mateo,Gomez,23.0,GDL,2024-11-11 10:31:57.479369840,Basico,,Medio uso,Joven
13819,47.800000000000004,16,11,Luis,Torres,25.0,,2024-11-11 17:06:15.393848464,Premium,,Alto uso,Joven
13820,17.490000000000002,6,5,Mariana,Torres,53.0,,2024-11-11 23:40:33.308327088,Basico,,Medio uso,Adulto
13821,6.36,8,3,Mateo,Lopez,42.0,CDMX,2024-11-12 06:14:51.222805712,Basico,,Medio uso,Adulto
13822,22.62,6,3,Mariana,Garcia,61.0,CDMX,2024-11-12 12:49:09.137284320,Basico,,Medio uso,Adulto Mayor
13823,16.619999999999997,8,3,Sofia,Torres,77.0,CDMX,2024-11-12 19:23:27.051762944,Basico,"1,72817E+18",Medio uso,Adulto Mayor
13824,17.650000000000002,9,6,Sofia,Torres,64.0,CDMX,2024-11-13 01:57:44.966241568,Basico,,Medio uso,Adulto Mayor
13825,18.08,6,4,Mariana,Garcia,57.0,,2024-11-13 08:32:02.880720192,Basico,,Medio uso,Adulto
13826,42.75,6,7,Luis,Gomez,24.0,Bogotá,2024-11-13 15:06:20.795198800,Basico,,Medio uso,Joven
13827,11.45,1,4,Luis,Torres,63.0,Bogotá,2024-11-13 21:40:38.709677424,Premium,,Bajo uso,Adulto Mayor
13828,12.84,3,3,Mariana,Ramirez,40.0,,2024-11-14 04:14:56.624156048,Basico,,Bajo uso,Adulto
13829,27.26,7,2,Mateo,Torres,36.0,Bogotá,2024-11-14 10:49:14.538634656,Premium,,Medio uso,Adulto
13830,14.809999999999999,7,4,Carlos,Gomez,63.0,Medellín,2024-11-14 17:23:32.453113280,Basico,,Medio uso,Adulto Mayor
13831,34.82,5,6,Luis,Gomez,39.0,MTY,2024-11-14 23:57:50.367591904,Premium,,Medio uso,Adulto
13832,5.84,6,4,Ana,Lopez,30.0,MTY,2024-11-15 06:32:08.282070528,Basico,,Medio uso,Adulto
13833,23.799999999999997,6,6,Sofia,Ramirez,78.0,Bogotá,2024-11-15 13:06:26.196549136,Premium,,Medio uso,Adulto Mayor
13834,30.82,3,3,Mariana,Gomez,38.0,CDMX,2024-11-15 19:40:44.111027760,Basico,,Bajo uso,Adulto
13835,13.28,5,3,Ana,Garcia,18.0,GDL,2024-11-16 02:15:02.025506384,Basico,,Medio uso,Joven
13836,2.1599999999999997,3,3,Mariana,Ramirez,76.0,GDL,2024-11-16 08:49:19.939985008,Premium,,Bajo uso,Adulto Mayor
13837,20.96,6,4,Sofia,Ramirez,36.0,CDMX,2024-11-16 15:23:37.854463616,Basico,,Medio uso,Adulto
13838,26.520000000000003,8,5,Sofia,Garcia,78.0,Bogotá,2024-11-16 21:57:55.768942240,Basico,,Medio uso,Adulto Mayor
13839,31.51,8,5,Luis,Torres,77.0,Bogotá,2024-11-17 04:32:13.683420864,Premium,,Medio uso,Adulto Mayor
13840,12.14,5,3,Luis,Garcia,50.0,MTY,2024-11-17 11:06:31.597899488,Basico,,Medio uso,Adulto
13841,24.35,4,4,Ana,Garcia,21.0,GDL,2024-11-17 17:40:49.512378096,Basico,,Bajo uso,Joven
13842,21.71,3,5,Mariana,Torres,59.0,Medellín,2024-11-18 00:15:07.426856720,Basico,,Medio uso,Adulto
13843,15.620000000000001,6,7,Sofia,Torres,20.0,CDMX,2024-11-18 06:49:25.341335344,Premium,,Medio uso,Joven
13844,49.35,4,5,Ana,Torres,44.0,Bogotá,2024-11-18 13:23:43.255813952,Basico,,Medio uso,Adulto
13845,12.700000000000001,5,4,Carlos,Torres,69.0,Cali,2024-11-18 19:58:01.170292576,Premium,,Medio uso,Adulto Mayor
13846,32.519999999999996,9,5,Ana,Torres,58.0,CDMX,2024-11-19 02:32:19.084771200,Premium,,Medio uso,Adulto
13847,13.36,5,3,Mateo,Garcia,52.0,Cali,2024-11-19 09:06:36.999249824,Premium,,Medio uso,Adulto
13848,36.019999999999996,7,6,Ana,Lopez,45.0,Cali,2024-11-19 15:40:54.913728432,Basico,,Medio uso,Adulto
13849,14.350000000000001,6,5,Mateo,Lopez,23.0,CDMX,2024-11-19 22:15:12.828207056,Premium,,Medio uso,Joven
13850,142.84,7,4,Mateo,Gomez,23.0,CDMX,2024-11-20 04:49:30.742685680,Basico,,Medio uso,Joven
13851,16.18,10,3,Mateo,Lopez,72.0,,2024-11-20 11:23:48.657164304,Premium,,Alto uso,Adulto Mayor
13852,20.16,9,3,Carlos,Lopez,74.0,GDL,2024-11-20 17:58:06.571642912,Basico,,Medio uso,Adulto Mayor
13853,30.689999999999998,6,6,Ana,Garcia,61.0,Cali,2024-11-21 00:32:24.486121536,Premium,,Medio uso,Adulto Mayor
13854,55.88000000000001,9,9,Ana,Torres,40.0,Bogotá,2024-11-21 07:06:42.400600160,Basico,,Medio uso,Adulto
13855,9.06,4,4,Carlos,Torres,79.0,GDL,2024-11-21 13:41:00.315078768,Basico,,Bajo uso,Adulto Mayor
13856,31.990000000000002,4,4,Sofia,Garcia,50.0,CDMX,2024-11-21 20:15:18.229557392,Basico,,Bajo uso,Adulto
13857,7.03,4,1,Luis,Lopez,33.0,Bogotá,2024-11-22 02:49:36.144036016,Basico,,Bajo uso,Adulto
13858,33.49,7,5,Ana,Garcia,47.0,Bogotá,2024-11-22 09:23:54.058514640,Basico,,Medio uso,Adulto
13859,36.64,4,5,Luis,Gomez,41.0,Medellín,2024-11-22 15:58:11.972993248,Basico,,Medio uso,Adulto
13860,34.730000000000004,6,7,Mariana,Torres,22.0,,2024-11-22 22:32:29.887471872,Basico,,Medio uso,Joven
13861,32.85,5,4,Mariana,Ramirez,58.0,Cali,2024-11-23 05:06:47.801950496,Basico,,Medio uso,Adulto
13862,33.66,8,11,Carlos,Gomez,59.0,GDL,2024-11-23 11:41:05.716429120,Basico,,Alto uso,Adulto
13863,6.98,6,3,Mariana,Gomez,30.0,,2024-11-23 18:15:23.630907728,Basico,,Medio uso,Adulto
13864,5.05,7,1,Mariana,Garcia,64.0,Cali,2024-11-24 00:49:41.545386352,Premium,,Medio uso,Adulto Mayor
13865,48.35,5,6,Sofia,Lopez,29.0,,2024-11-24 07:23:59.459864976,Premium,,Medio uso,Joven
13866,15.29,11,4,Sofia,Torres,22.0,Bogotá,2024-11-24 13:58:17.374343584,Basico,,Alto uso,Joven
13867,20.74,1,4,Sofia,Ramirez,54.0,Cali,2024-11-24 20:32:35.288822208,Basico,,Bajo uso,Adulto
13868,17.189999999999998,2,3,Mariana,Gomez,48.0,Bogotá,2024-11-25 03:06:53.203300832,Basico,"1,72212E+18",Bajo uso,Adulto
13869,34.37,6,8,Carlos,Ramirez,45.0,MTY,2024-11-25 09:41:11.117779456,Premium,,Medio uso,Adulto
13870,37.870000000000005,5,4,Mateo,Lopez,45.0,,2024-11-25 16:15:29.032258064,Premium,,Medio uso,Adulto
13871,16.229999999999997,6,6,Mateo,Lopez,47.0,CDMX,2024-11-25 22:49:46.946736688,Basico,"1,73344E+18",Medio uso,Adulto
13872,10.11,6,2,Luis,Ramirez,35.0,CDMX,2024-11-26 05:24:04.861215312,Basico,"1,71876E+18",Medio uso,Adulto
13873,24.199999999999996,14,4,Mateo,Torres,61.0,,2024-11-26 11:58:22.775693936,Premium,"1,71953E+18",Alto uso,Adulto Mayor
13874,25.919999999999998,3,5,Mateo,Lopez,44.0,CDMX,2024-11-26 18:32:40.690172544,Basico,,Medio uso,Adulto
13875,18.76,7,3,Sofia,Ramirez,52.0,,2024-11-27 01:06:58.604651168,Basico,"1,721E+18",Medio uso,Adulto
13876,21.53,6,4,Sofia,Gomez,43.0,Medellín,2024-11-27 07:41:16.519129792,Basico,,Medio uso,Adulto
13877,4.11,6,2,Mariana,Ramirez,74.0,CDMX,2024-11-27 14:15:34.433608400,Basico,,Medio uso,Adulto Mayor
13878,21.959999999999997,8,4,Luis,Ramirez,56.0,Bogotá,2024-11-27 20:49:52.348087024,Basico,,Medio uso,Adulto
13879,15.96,5,2,Ana,Garcia,66.0,Cali,2024-11-28 03:24:10.262565648,Premium,"1,73362E+18",Medio uso,Adulto Mayor
13880,38.33,6,4,Luis,Lopez,68.0,Bogotá,2024-11-28 09:58:28.177044272,Premium,,Medio uso,Adulto Mayor
13881,24.0,7,7,Luis,Torres,77.0,,2024-11-28 16:32:46.091522880,Basico,,Medio uso,Adulto Mayor
13882,13.159999999999998,4,4,Carlos,Torres,35.0,,2024-11-28 23:07:04.006001504,Premium,,Bajo uso,Adulto
13883,1.95,1,2,Mariana,Garcia,50.0,MTY,2024-11-29 05:41:21.920480128,Premium,,Bajo uso,Adulto
13884,22.34,5,9,Carlos,Torres,42.0,CDMX,2024-11-29 12:15:39.834958752,Basico,,Medio uso,Adulto
13885,25.72,3,5,Luis,Ramirez,73.0,,2024-11-29 18:49:57.749437360,Premium,,Medio uso,Adulto Mayor
13886,30.46,4,9,Luis,Garcia,48.0,Bogotá,2024-11-30 01:24:15.663915984,Premium,,Medio uso,Adulto
13887,5.19,4,3,Luis,Gomez,54.0,CDMX,2024-11-30 07:58:33.578394608,Basico,,Bajo uso,Adulto
13888,12.760000000000002,2,2,Mateo,Lopez,76.0,Cali,2024-11-30 14:32:51.492873216,Premium,,Bajo uso,Adulto Mayor
13889,37.12,8,6,Carlos,Lopez,77.0,,2024-11-30 21:07:09.407351840,Premium,,Medio uso,Adulto Mayor
13890,9.559999999999999,9,3,Luis,Lopez,19.0,Medellín,2024-12-01 03:41:27.321830464,Premium,,Medio uso,Joven
13891,38.39,7,5,Sofia,Ramirez,50.0,Bogotá,2024-12-01 10:15:45.236309088,Premium,,Medio uso,Adulto
13892,26.889999999999997,7,6,Mariana,Gomez,56.0,Medellín,2024-12-01 16:50:03.150787696,Basico,"1,72403E+18",Medio uso,Adulto
13893,37.1,12,6,Mariana,Garcia,78.0,Medellín,2024-12-01 23:24:21.065266320,Premium,,Alto uso,Adulto Mayor
13894,9.479999999999999,5,6,Sofia,Garcia,60.0,,2024-12-02 05:58:38.979744944,Premium,,Medio uso,Adulto Mayor
13895,15.25,4,4,Mariana,Lopez,60.0,,2024-12-02 12:32:56.894223568,Basico,"1,72636E+18",Bajo uso,Adulto Mayor
13896,1.66,7,1,Mateo,Gomez,47.0,Bogotá,2024-12-02 19:07:14.808702176,Basico,,Medio uso,Adulto
13897,36.42,8,4,Mateo,Gomez,49.0,Cali,2024-12-03 01:41:32.723180800,Premium,,Medio uso,Adulto
13898,12.8,1,3,Ana,Gomez,35.0,,2024-12-03 08:15:50.637659424,Basico,,Bajo uso,Adulto
13899,20.66,4,4,Ana,Torres,34.0,CDMX,2024-12-03 14:50:08.552138032,Premium,,Bajo uso,Adulto
13900,62.11999999999999,5,6,Ana,Torres,51.0,CDMX,2024-12-03 21:24:26.466616656,Premium,,Medio uso,Adulto
13901,31.890000000000004,9,8,Mariana,Lopez,56.0,,2024-12-04 03:58:44.381095280,Basico,,Medio uso,Adulto
13902,18.43,3,4,Mateo,Gomez,24.0,GDL,2024-12-04 10:33:02.295573904,Basico,,Bajo uso,Joven
13903,1.11,4,1,Mateo,Gomez,59.0,CDMX,2024-12-04 17:07:20.210052512,Basico,,Bajo uso,Adulto
13904,59.20000000000001,9,7,Mateo,Garcia,71.0,CDMX,2024-12-04 23:41:38.124531136,Basico,,Medio uso,Adulto Mayor
13905,36.33,7,6,Sofia,Garcia,70.0,MTY,2024-12-05 06:15:56.039009760,Premium,,Medio uso,Adulto Mayor
13906,11.879999999999999,8,4,Mateo,Lopez,52.0,GDL,2024-12-05 12:50:13.953488384,Basico,,Medio uso,Adulto
13907,4.609999999999999,7,2,Sofia,Gomez,47.0,MTY,2024-12-05 19:24:31.867966992,Basico,,Medio uso,Adulto
13908,27.520000000000007,5,7,Ana,Lopez,29.0,,2024-12-06 01:58:49.782445616,Basico,,Medio uso,Joven
13909,8.83,7,4,Ana,Garcia,52.0,Medellín,2024-12-06 08:33:07.696924240,Premium,,Medio uso,Adulto
13910,36.28,7,3,Mariana,Garcia,28.0,Medellín,2024-12-06 15:07:25.611402848,Basico,,Medio uso,Joven
13911,29.0,2,5,Ana,Torres,78.0,CDMX,2024-12-06 21:41:43.525881472,Premium,,Medio uso,Adulto Mayor
13912,16.5,4,2,Mariana,Lopez,61.0,Medellín,2024-12-07 04:16:01.440360096,Basico,,Bajo uso,Adulto Mayor
13913,26.119999999999997,2,6,Luis,Lopez,74.0,Medellín,2024-12-07 10:50:19.354838720,Premium,,Medio uso,Adulto Mayor
13914,31.35,3,9,Luis,Gomez,21.0,Medellín,2024-12-07 17:24:37.269317328,Basico,,Medio uso,Joven
13915,23.779999999999998,1,6,Carlos,Gomez,42.0,GDL,2024-12-07 23:58:55.183795952,Basico,,Medio uso,Adulto
13916,9.24,6,3,Mariana,Torres,65.0,Bogotá,2024-12-08 06:33:13.098274576,Premium,,Medio uso,Adulto Mayor
13917,10.23,5,2,Carlos,Ramirez,49.0,Cali,2024-12-08 13:07:31.012753200,Basico,,Medio uso,Adulto
13918,15.219999999999999,1,3,Carlos,Ramirez,37.0,Medellín,2024-12-08 19:41:48.927231808,Basico,,Bajo uso,Adulto
13919,7.26,12,3,Luis,Ramirez,67.0,Medellín,2024-12-09 02:16:06.841710432,Premium,,Alto uso,Adulto Mayor
13920,132.72,4,5,Mariana,Lopez,48.0,Bogotá,2024-12-09 08:50:24.756189056,Premium,,Medio uso,Adulto
13921,9.61,9,2,Luis,Lopez,21.0,Bogotá,2024-12-09 15:24:42.670667680,Basico,,Medio uso,Joven
13922,39.72,1,6,Carlos,Garcia,71.0,Cali,2024-12-09 21:59:00.585146288,Basico,,Medio uso,Adulto Mayor
13923,7.94,1,1,Mariana,Lopez,55.0,CDMX,2024-12-10 04:33:18.499624912,Premium,,Bajo uso,Adulto
13924,11.100000000000001,3,2,Carlos,Lopez,70.0,Medellín,2024-12-10 11:07:36.414103536,Premium,,Bajo uso,Adulto Mayor
13925,22.09,11,4,Mateo,Lopez,47.0,,2024-12-10 17:41:54.328582144,Basico,,Alto uso,Adulto
13926,16.400000000000002,6,6,Mariana,Torres,64.0,Cali,2024-12-11 00:16:12.243060768,Basico,,Medio uso,Adulto Mayor
13927,135.96,8,4,Mariana,Lopez,18.0,GDL,2024-12-11 06:50:30.157539392,Basico,"1,72549E+18",Medio uso,Joven
13928,7.41,5,3,Carlos,Gomez,20.0,GDL,2024-12-11 13:24:48.072018016,Premium,,Medio uso,Joven
13929,9.29,3,2,Mateo,Gomez,54.0,Medellín,2024-12-11 19:59:05.986496624,Basico,,Bajo uso,Adulto
13930,42.05,7,7,Sofia,Garcia,39.0,,2024-12-12 02:33:23.900975248,Premium,,Medio uso,Adulto
13931,25.06,6,3,Luis,Torres,79.0,Bogotá,2024-12-12 09:07:41.815453872,Basico,,Medio uso,Adulto Mayor
13932,5.6499999999999995,11,3,Carlos,Gomez,34.0,Bogotá,2024-12-12 15:41:59.729932496,Premium,,Alto uso,Adulto
13933,31.020000000000003,3,9,Mariana,Torres,79.0,CDMX,2024-12-12 22:16:17.644411104,Premium,,Medio uso,Adulto Mayor
13934,8.05,5,2,Luis,Torres,31.0,Medellín,2024-12-13 04:50:35.558889728,Basico,,Medio uso,Adulto
13935,19.63,5,8,Luis,Garcia,58.0,Medellín,2024-12-13 11:24:53.473368352,Basico,"1,73016E+18",Medio uso,Adulto
13936,12.27,3,4,Luis,Torres,79.0,,2024-12-13 17:59:11.387846960,Basico,,Bajo uso,Adulto Mayor
13937,16.54,8,2,Sofia,Lopez,52.0,MTY,2024-12-14 00:33:29.302325584,Premium,"1,72212E+18",Medio uso,Adulto
13938,11.129999999999999,2,2,Ana,Torres,75.0,Cali,2024-12-14 07:07:47.216804208,Basico,,Bajo uso,Adulto Mayor
13939,34.3,6,6,Carlos,Garcia,30.0,Bogotá,2024-12-14 13:42:05.131282832,Premium,,Medio uso,Adulto
13940,3.78,7,3,Ana,Garcia,52.0,Bogotá,2024-12-14 20:16:23.045761440,Premium,,Medio uso,Adulto
13941,12.620000000000001,5,4,Ana,Garcia,60.0,Cali,2024-12-15 02:50:40.960240064,Premium,,Medio uso,Adulto Mayor
